,seniorcitizen,tenure,monthlycharges,totalcharges,gender_Male,partner_Yes,dependents_Yes,phoneservice_Yes,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,churn
9871,0,-1.2367242199587352,-1.2128079172396828,-0.9752204631534583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6710074921937111,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9872,1,-1.200618147006849,0.6422938410496724,-0.8918044873929043,0.0,0.8866834589231659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8866834589231659,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9873,0,-1.2774445836787656,0.179085466098976,-0.9748308519700792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9874,0,-1.1387925712462474,1.03486162973777,-0.8226745676680947,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3006224643086718,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9875,0,-1.2774445836787656,0.1524967140963176,-0.9751837983049708,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9876,0,-1.2774445836787656,-0.4556857633693172,-0.9832569781347389,0.5579107432872354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9877,1,0.052215617818722845,0.6661238066354507,0.23399571049288795,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9878,0,-0.9544181160504475,1.1176923787915138,-0.6014011376565054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9879,0,-1.2774445836787656,-0.9796243273170755,-0.9902118813146646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9880,0,-1.1582188512753788,-1.4691775742345028,-0.9715951164352474,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9881,1,1.2163901626724696,-0.656422154386499,0.25240062173221367,1.0,0.5966970094687015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4033029905312985,0.0,Yes
9882,0,-1.0516499432853588,-0.657375037523007,-0.8739760977371909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9883,0,-1.2500271504715443,-0.5036020503954639,-0.9716841567064094,1.0,0.32668987448816345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9884,1,-0.6383523859983453,0.9989153977626691,-0.30849855684682553,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9885,0,-1.0903143232344836,-1.0604653946994267,-0.9312489240363079,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4809008400274549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9886,0,-1.2364633617493388,0.885114987599047,-0.9201511773083673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9887,1,-1.2774445836787656,0.19707035691556665,-0.974592115631627,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9888,0,0.6690304012592682,1.1405961174179589,1.1310205559905386,1.0,1.0,0.0994892098598501,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9889,1,-1.2417338998656995,0.9223456717010226,-0.9261902069331092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9890,0,-0.732112661490791,-0.33728766714075964,-0.6355416961414073,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9891,0,-1.2774445836787656,-0.6551252463045483,-0.9859043921437739,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9892,0,0.9976250556395099,1.3088333383717543,1.6745340318786384,1.0,0.0,0.125493019877018,1.0,0.0,0.0,0.0,0.0,0.0,0.874506980122982,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Yes
9893,0,-1.2367242199587352,0.3685851727366001,-0.9411375535665072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9894,0,-1.255690860907845,0.0196617688661469,-0.9582058250712884,1.0,0.17807407059267832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9895,0,-1.2774445836787656,-1.3693987203702893,-0.9953858527537467,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9896,0,-1.2554292530861009,-0.39934192738834645,-0.9682691663860709,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9897,0,-1.1960038562387048,0.36006617325558765,-0.9048518636860036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9898,0,-1.2774445836787656,-1.480783698548467,-0.9968644072871073,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9899,0,0.22249328363464144,0.9738526879065985,0.5279822659054126,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9900,0,1.3980567809365632,0.4724071596540213,1.2987040761695314,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8521299933680302,0.0,0.1478700066319698,0.0,1.0,0.0,1.0,0.0,1.0,Yes
9901,0,-0.9473499374270345,0.6053546157730667,-0.6493735987484744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9902,0,-0.926503331614693,-0.6621009507329882,-0.8206116968775119,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9903,1,-0.6644783109272246,0.9948690639885971,-0.3480291972226971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9904,1,-1.0450216191722097,0.30662596019035887,-0.7751765853057171,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9905,0,-0.9147494580363215,-1.486634135243247,-0.9208973120460773,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9906,1,-1.2774445836787656,0.16893283068734802,-0.9749656208173597,0.0,1.0,0.5045596576731104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9907,0,-0.25446314089249356,-1.3253673353504147,-0.7239807164459378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9908,0,0.8600668092627228,1.3204187359038053,1.3616672296451413,0.7462217631180734,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9909,0,-0.1377238705098971,0.6026410469548626,0.08418403368121255,1.0,0.16758649921668944,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Yes
9910,0,-0.4865914268612662,1.1864874171046145,-0.1445500264495711,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9911,0,-1.1495957157465981,-0.49241202054930405,-0.9136115662312245,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9912,0,-1.1301450659186394,-0.6372468610734356,-0.9092137972142851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9913,0,-1.1756458588485001,-1.4926823160681442,-0.9727688460615312,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9914,0,-1.1552834925186746,0.1786850074994893,-0.8874654765500953,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9915,0,-1.2774445836787656,-1.4861906333533945,-0.9969361804121566,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9916,0,-1.2232036605223544,-1.3292711983938832,-0.9824533351867114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9917,0,-0.4585001397205869,0.717308555498013,-0.20461703466775588,0.11142261863785285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9918,0,-1.2774445836787656,-0.007183183391440473,-0.977303432749208,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9919,0,-1.2774445836787656,0.8811139960190948,-0.9655119340833119,1.0,0.4885369094315679,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9920,0,-1.2079937106751222,0.688970930630151,-0.9005290013496273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9921,0,-1.2205279716903723,-0.6709006513465526,-0.9623821319888226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9922,0,-1.1697938374732193,0.6372984690912595,-0.8581908183816138,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9923,0,-1.1960038562387048,-1.4928856776356711,-0.9776470093483008,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9924,0,-1.2774445836787656,-1.4843733310673135,-0.9969120570467128,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9925,0,-1.2680728139886315,0.499534997430185,-0.9629414592616268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9926,0,-1.123038648533963,0.9777779562458256,-0.799940828114684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9927,0,-1.2774445836787656,0.14038967866678928,-0.9753445103903227,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9928,0,-0.8525017405769464,1.0500973032998333,-0.5047027384757707,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9929,0,-0.8502169546209426,-0.532163649972125,-0.7581414967283016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9930,1,-1.2774445836787656,-1.3161252305195086,-0.9946786859417123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9931,1,0.5256893618403341,1.2289212168065131,1.0145282016866213,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8370792876921571,0.0,1.0,0.0,0.0,Yes
9932,0,0.415650020357855,1.338042496121172,0.9541784522429184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9933,0,0.7291722931694598,-1.4026405145668952,-0.5098551413876876,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Yes
9934,0,-0.7113745470520689,0.2320520694862136,-0.5468035160531879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9935,0,-1.189818319205021,-0.46966743453448906,-0.9321956933688498,0.07595139714630272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9936,0,-0.5173117593388087,0.4084158233731447,-0.3372742917454653,1.0,0.1778094871093493,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9937,1,-1.2774445836787656,0.18178251553142283,-0.9747950506014363,0.0,0.0,0.09546892105272875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9938,0,-1.1610687254310068,0.4633251479727682,-0.8647242358945727,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9939,0,-1.2297054047950082,1.1219563621866027,-0.9125627703646821,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9940,1,1.4593033607964174,1.3687940554666251,2.216406079692039,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.20833741298279074,0.0,1.0,0.0,1.0,0.0,0.20833741298279074,Yes
9941,0,-0.20947851009297158,0.9948048596926065,0.13983806266834004,0.613415205823191,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9942,0,0.15800381035683986,0.47131292216395065,0.22115070742631923,0.14972705104051764,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9943,0,-1.2508319980085325,0.5225115530788201,-0.9461494741344113,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9944,0,-1.1765959176087402,0.1850960607086676,-0.9023978430491192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9945,0,-0.5395644437002924,-0.09599434478334745,-0.5335909832306132,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9946,0,-0.9411005607587477,0.784040832602486,-0.6277100852127767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41994939953978727,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9947,0,-0.4536027866032939,0.6177707161241832,-0.2126127174093353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9948,1,-1.2774445836787656,-1.325711979047199,-0.9948059430523892,0.0,0.8360252984333622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9949,1,-1.027286717075628,0.3197953679341694,-0.7777827222918978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9950,0,0.17894677501114165,0.39676442001820955,0.24185364571163104,0.0,1.0,1.0,1.0,0.0,0.6468646856731872,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6468646856731872,0.0,0.0,0.0,0.0,Yes
9951,0,-0.715637944338307,-0.8005586757085202,-0.743144584904531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5254125085819598,0.0,Yes
9952,0,-1.0358844379228964,1.283042005328076,-0.7040311889416353,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9953,0,-1.064172234840354,1.003097860818189,-0.7489973414531388,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9954,0,-0.6666391278783103,0.9676825825355169,-0.31373739894642044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9955,0,-1.2774445836787656,0.3260402546218118,-0.9728801340876205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9956,0,-1.0633206682799965,0.3337628547879598,-0.8052544780077908,0.0,1.0,0.24720036989386784,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9957,0,-0.1810049080456352,-0.8201874220268971,-0.5266548286558009,0.0,0.1728268621493354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9958,1,-0.1695573313704934,1.200746563826544,0.25809098642372397,0.0,0.3963978818378988,0.0,1.0,0.0,0.3963978818378988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9959,0,-1.1960038562387048,0.3241468911034429,-0.9090142006606107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9960,0,-1.2774445836787656,0.3481386908538404,-0.972586793427098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9961,0,-1.2774445836787656,-0.6492911206103885,-0.9858269483705258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9962,0,-0.546366935265547,0.5873776438504672,-0.3688348870770689,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.046387074543704165,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9963,0,0.0017016828643490606,0.31725022398868685,0.021316542943098565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9964,0,-0.060925432277815494,0.34734236571360255,0.016825590771844312,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9965,0,-1.2774445836787656,0.3389374107153282,-0.9727089337254045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9966,1,-0.9988069775381343,-0.6622381552539464,-0.8481178283832576,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9967,1,-0.8912077553516282,0.4763407757101243,-0.6460878110544566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9968,0,0.34458736757819564,0.34782706102384037,0.3621475139106292,1.0,0.0,0.0,1.0,0.0,0.45835868761582044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9969,0,-1.1960038562387048,0.31929740263958895,-0.9092783219903142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9970,0,-0.9684959878570875,0.7580956615472619,-0.6454653164891719,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870784933511352,0.0,1.0,0.0,0.0,Yes
9971,0,-1.1217279655617196,-1.1676548041332975,-0.945213614737433,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9972,1,0.7936593099633267,1.1670743598502538,1.3030474424390135,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9973,0,-0.9957760419305669,0.1601172339535697,-0.778633869407171,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9974,1,-0.7356660909503828,0.33101889702763554,-0.5353171212331864,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9975,1,0.4470265915449507,1.183269060670752,0.9605625665960602,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9976,0,-0.4035548482103786,0.6744314077244862,-0.1676333040023656,1.0,0.8464151132772545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9977,0,-1.2774445836787656,-1.475933256721041,-0.9968000212013888,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Yes
9978,0,-0.38149527334755173,0.9217309461063745,-0.047666583120095696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9979,1,-0.4146204751404326,0.3390634972413593,-0.2730315226303304,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21890078996006035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9980,0,-0.15678973215662462,0.5138737504459199,-0.02524906443920319,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6400415325188196,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9981,0,-1.2619948187258443,1.2037654015332324,-0.9446552916722183,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9982,0,0.8108533231403335,0.7057357906980882,0.9329459045221044,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0709679140946946,0.0,0.0,0.0,1.0,0.0,0.0,Yes
9983,0,-1.2367242199587352,0.981521359268728,-0.9207145641783221,0.0,0.0,0.9479890997259848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9984,0,-1.1552834925186746,0.18467308086361975,-0.8836353185868242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9985,0,-1.1278585016256508,0.5307417097292563,-0.833206665616149,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9986,0,-0.9245581228193387,-0.49394517869226456,-0.799261027705933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9987,0,0.742452771902069,1.48245103296675,1.5103097977901423,0.0,0.69794556025482,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Yes
9988,1,-0.7723416695301057,0.3038963008104011,-0.5861201257920812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9989,0,-0.9324873742329206,-0.7821834514778706,-0.8467168090681192,1.0,0.8821578570763081,0.0,0.0,0.0,0.11784214292369188,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes
9990,0,-1.2152892519570981,-0.5077593198038456,-0.9585977607887755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9991,1,-0.7469094110261396,0.522502642092934,-0.533083982865564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes
9992,0,-0.5795208471762383,1.3798097577425696,-0.18571599758191598,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
9993,1,0.24032329181644857,0.6443095809995241,0.4237125077702505,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes
